event,parameter,station,date,min,max,mean,median,total,station_name
Matthew,totsorad,niwolmet,2016-10-05,0,718,156.75,82,11913,Oyster Landing (OL)
Matthew,totsorad,niwolmet,2016-10-06,0,332,70.3645833333333,1.5,6755,Oyster Landing (OL)
Matthew,totsorad,niwolmet,2016-10-07,0,252,48.4583333333333,1,4652,Oyster Landing (OL)
Matthew,totsorad,niwolmet,2016-10-08,0,362,40.0729166666667,1,3847,Oyster Landing (OL)
Matthew,totsorad,niwolmet,2016-10-09,0,872,252.21875,1,24213,Oyster Landing (OL)
Matthew,totsorad,niwolmet,2016-10-10,0,879,253.239583333333,0.5,24311,Oyster Landing (OL)
Matthew,totsorad,niwolmet,2016-10-11,0,0,0,0,0,Oyster Landing (OL)
Matthew,wdir,acebpmet,2016-10-05,1,27,16.0789473684211,16.5,NA,Bennett's Point (BP)
Matthew,wdir,acebpmet,2016-10-06,4,28,14.4479166666667,14,NA,Bennett's Point (BP)
Matthew,wdir,acebpmet,2016-10-07,8,61,24.3125,18.5,NA,Bennett's Point (BP)
Matthew,wdir,acebpmet,2016-10-08,8,355,186,286,NA,Bennett's Point (BP)
Matthew,wdir,acebpmet,2016-10-09,1,360,302.9375,329,NA,Bennett's Point (BP)
Matthew,wdir,acebpmet,2016-10-10,1,359,95.0833333333333,21.5,NA,Bennett's Point (BP)
Matthew,wdir,acebpmet,2016-10-11,21,359,282.117647058824,332,NA,Bennett's Point (BP)
Matthew,wdir,niwolmet,2016-10-05,3,360,34.9736842105263,24,NA,Oyster Landing (OL)
Matthew,wdir,niwolmet,2016-10-06,1,43,24.3333333333333,26,NA,Oyster Landing (OL)
Matthew,wdir,niwolmet,2016-10-07,18,85,50.5625,54,NA,Oyster Landing (OL)
Matthew,wdir,niwolmet,2016-10-08,69,346,172.15625,123,NA,Oyster Landing (OL)
Matthew,wdir,niwolmet,2016-10-09,306,352,328,332,NA,Oyster Landing (OL)
Matthew,wdir,niwolmet,2016-10-10,3,360,124.541666666667,36,NA,Oyster Landing (OL)
Matthew,wdir,niwolmet,2016-10-11,3,20,10.2941176470588,10,NA,Oyster Landing (OL)
Matthew,wdir,nocrcmet,2016-10-05,39,61,50.6447368421053,51,NA,Research Creek (RC)
Matthew,wdir,nocrcmet,2016-10-06,35,54,45.6979166666667,45.5,NA,Research Creek (RC)
Matthew,wdir,nocrcmet,2016-10-07,35,132,86.8125,101,NA,Research Creek (RC)
Matthew,wdir,nocrcmet,2016-10-08,14,184,125.989583333333,115,NA,Research Creek (RC)
Matthew,wdir,nocrcmet,2016-10-09,2,352,194.802083333333,267.5,NA,Research Creek (RC)
Matthew,wdir,nocrcmet,2016-10-10,12,294,54.1145833333333,39,NA,Research Creek (RC)
