event,parameter,station,date,min,max,mean,median,station_name
Matthew,depth,aceeiwq,2016-10-07,6.7585304,11.8438324,9.3801266125,9.4488192,Edisto Island (EI)
Matthew,depth,aceeiwq,2016-10-08,4.4619424,13.0577432,9.49222197916667,9.5636486,Edisto Island (EI)
Matthew,depth,aceeiwq,2016-10-09,4.4619424,10.826772,7.95979629583333,8.0872706,Edisto Island (EI)
Matthew,depth,aceeiwq,2016-10-10,6.1351708,11.7782156,9.11663415,9.3832024,Edisto Island (EI)
Matthew,depth,aceeiwq,2016-10-11,6.7585304,8.8254596,7.44557689411765,7.2506564,Edisto Island (EI)
Matthew,depth,acefcwq,2016-10-05,7.1850396,12.4343836,10.0998069263158,10.5314964,Fishing Creek (FC)
Matthew,depth,acefcwq,2016-10-06,7.5787404,12.5984256,10.48638485,10.8595804,Fishing Creek (FC)
Matthew,depth,acefcwq,2016-10-07,7.7427824,12.8608928,10.744751,11.1384518,Fishing Creek (FC)
Matthew,depth,acefcwq,2016-10-08,6.2992128,14.2060372,11.4231330208333,11.0892392,Fishing Creek (FC)
Matthew,depth,acefcwq,2016-10-09,5.3805776,12.0078744,9.26871475416667,9.7276906,Fishing Creek (FC)
Matthew,depth,acefcwq,2016-10-10,6.9225724,12.959318,10.3988957833333,11.0072182,Fishing Creek (FC)
Matthew,depth,acefcwq,2016-10-11,7.8083992,11.9422576,9.51250609411765,9.2519688,Fishing Creek (FC)
Matthew,depth,acegpwq,2016-10-05,8.5629924,13.8779532,11.5312892210526,11.8438324,Grove Plantation (GP)
Matthew,depth,acegpwq,2016-10-06,8.7598428,14.0091868,11.8168338208333,12.221129,Grove Plantation (GP)
Matthew,depth,acegpwq,2016-10-07,8.9895016,14.2388456,12.0321389458333,12.4507878,Grove Plantation (GP)
Matthew,depth,acegpwq,2016-10-08,9.6128612,14.8293968,12.6773708125,12.6968508,Grove Plantation (GP)
Matthew,depth,acegpwq,2016-10-09,7.9068244,13.4842524,10.886237225,11.3024938,Grove Plantation (GP)
Matthew,depth,acegpwq,2016-10-10,8.6286092,14.4028876,11.8616036166667,12.3195542,Grove Plantation (GP)
Matthew,depth,acegpwq,2016-10-11,9.6456696,13.4186356,11.4038138588235,11.3517064,Grove Plantation (GP)
Matthew,depth,acejiwq,2016-10-05,13.5826776,18.8320216,16.2462016526316,16.3385832,Jehossee Island (JI)
Matthew,depth,acejiwq,2016-10-06,13.9763784,18.9632552,16.7134875208333,17.0111554,Jehossee Island (JI)
Matthew,depth,acejiwq,2016-10-07,14.107612,19.2257224,16.9995357583333,17.306431,Jehossee Island (JI)
Matthew,depth,acejiwq,2016-10-08,12.959318,20.4068248,17.3265944958333,17.3720478,Jehossee Island (JI)
Matthew,depth,acejiwq,2016-10-09,11.9094492,18.4055124,15.6031282333333,15.994095,Jehossee Island (JI)
Matthew,depth,acejiwq,2016-10-10,13.3858272,19.2913392,16.7333092625,17.306431,Jehossee Island (JI)
Matthew,depth,acejiwq,2016-10-11,14.271654,17.2900268,15.3138031764706,14.9606304,Jehossee Island (JI)
Matthew,depth,acemcwq,2016-10-05,10.990814,16.0104992,13.5731804315789,13.7303154,Mosquito Creek (MC)
Matthew,depth,acemcwq,2016-10-06,11.3517064,16.1745412,14.0293502958333,14.3044624,Mosquito Creek (MC)
Matthew,depth,acemcwq,2016-10-07,11.5157484,16.4370084,14.3102722208333,14.6161422,Mosquito Creek (MC)
Matthew,depth,acemcwq,2016-10-08,6.4960632,17.7493444,13.2634792083333,14.1404204,Mosquito Creek (MC)
Matthew,depth,acemcwq,2016-10-09,5.6102364,11.7454072,9.06297874583333,9.3996066,Mosquito Creek (MC)
Matthew,depth,acemcwq,2016-10-10,6.9225724,12.6968508,10.2051211708333,10.7611552,Mosquito Creek (MC)
Matthew,depth,acemcwq,2016-10-11,7.8083992,10.9251972,8.91230536470588,8.530184,Mosquito Creek (MC)
Matthew,depth,acespwq,2016-10-05,7.38189,12.5984256,9.77085954736842,9.6292654,St. Pierre (SP)
Matthew,depth,acespwq,2016-10-06,7.874016,12.795276,10.3370382791667,10.498688,St. Pierre (SP)
Matthew,depth,acespwq,2016-10-07,8.038058,13.1889768,10.6883615625,10.7939636,St. Pierre (SP)
